Date,Open,High,Low,Close,Adj Close,Volume,SMA_7,SMA_14,SMA_30,SMA_50,SMA_200,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ABER_ZG_5_15,ABER_SG_5_15,ABER_XG_5_15,ABER_ATR_5_15,Adj Close_A_BBL_20_2.0,ACCBL_20,ACCBM_20,ACCBU_20,AD,ADOSC_3_10,ADX_14,DMP_14,DMN_14,ALMA_10_6.0_0.85,AMATe_LR_8_21_2,AMATe_SR_8_21_2,AO_5_34,OBV,OBV_min_2,OBV_max_2,OBVe_4,OBVe_12,AOBV_LR_2,AOBV_SR_2,APO_12_26,AROOND_14,AROONU_14,AROONOSC_14,ATRr_14,Adj Close_B_BBL_20_2.0,BIAS_SMA_26,BOP,AR_26,BR_26,CCI_14_0.015,CFO_9,CG_10,CMO_14,COPC_11_14_10,CTI_12,ER_10,BULLP_13,BEARP_13,FISHERT_9_1,FISHERTs_9_1,INERTIA_20_14,K_9_3,D_9_3,J_9_3,KST_10_15_20_30_10_10_10_15,KSTs_9,MOM_10,PGO_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,PSL_12,PVO_12_26_9,PVOh_12_26_9,PVOs_12_26_9,QQE_14_5_4.236,QQE_14_5_4.236_RSIMA,QQEl_14_5_4.236,QQEs_14_5_4.236,ROC_10,RSX_14,RVGI_14_4,RVGIs_14_4,SLOPE_1,SMI_5_20_5,SMIs_5_20_5,SMIo_5_20_5,SQZ_20_2.0_20_1.5,SQZ_ON,SQZ_OFF,SQZ_NO,SQZPRO_20_2.0_20_2_1.5_1,SQZPRO_ON_WIDE,SQZPRO_ON_NORMAL,SQZPRO_ON_NARROW,SQZPRO_OFF,SQZPRO_NO,STC_10_12_26_0.5,STCmacd_10_12_26_0.5,STCstoch_10_12_26_0.5,STOCHk_14_3_3,STOCHd_14_3_3,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,TD_SEQ_UP,TD_SEQ_DN,TRIX_30_9,TRIXs_30_9,TSI_13_25_13,TSIs_13_25_13,UO_7_14_28,WILLR_14,DEMA_10,EMA_10,FWMA_10,HILO_13_21,HILOl_13_21,HILOs_13_21,HL2,HLC3,HMA_10,HWMA_0.2_0.1_0.1,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,JMA_7_0,KAMA_10_2_30,LR_14,MIDPOINT_2,OHLC4,PWMA_10,SINWMA_14,SSF_10_2,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,T3_10_0.7,TEMA_10,TRIMA_10,VIDYA_14,VWAP_D,VWMA_10,WCP,ZL_EMA_10,LOGRET_1,PCTRET_1,ENTP_10,KURT_30,MAD_30,MEDIAN_30,QTL_30_0.5,SKEW_30,STDEV_30,TOS_STDEVALL_LR,TOS_STDEVALL_L_1,TOS_STDEVALL_U_1,TOS_STDEVALL_L_2,TOS_STDEVALL_U_2,TOS_STDEVALL_L_3,TOS_STDEVALL_U_3,VAR_30,ZS_30,CHOP_14_1_100,CKSPl_10_3_20,CKSPs_10_3_20,LDECAY_5,DEC_1,DPO_20,INC_1,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,QS_10,TTM_TRND_6,VHF_28,VTXP_14,VTXM_14,DCL_20_20,DCM_20_20,DCU_20_20,HWM,HWU,HWL,KCLe_20_2,KCBe_20_2,KCUe_20_2,MASSI_9_25,NATR_14,PDIST,RVI_14,THERMO_20_2_0.5,THERMOma_20_2_0.5,THERMOl_20_2_0.5,THERMOs_20_2_0.5,TRUERANGE_1,UI_14
2023-07-19,133.38999938964844,135.99000549316406,132.52999877929688,135.36000061035156,135.36000061035156,54531000,132.90142822265625,,,,,,,,,,,,,,134.09200032552081,,,,0,,,,64822431.5706499,14342100.993495837,,,,,0,0,,145939900.0,91408900.0,145939900.0,128748187.06816,,0,0,,,,,,0,,0.5693634098476329,,,,-0.057131028274712066,-5.4476656664039655,,,,0.2763595318377114,,,0.3588569035585863,0.09625417640909836,,77.00010006871584,,,,,4.9799957275390625,,,,,,,,,,,,,3.81960081380206,,,,2.529998779296875,,,,,0,0,1,,0,0,0,0,1,0.0,,0.0,,,,,,,,,,,,,,131.84181816794657,133.872447407329,,,,134.26000213623047,134.62666829427084,,133.14062756007908,,,131.28499603271484,,131.83999633789062,134.45698599793724,7.218328655663,,134.09500122070312,134.31750106811523,131.9243942797184,,133.9566456056883,126.230712890625,1,126.230712890625,,,,131.6783327738444,,134.62666829427084,131.66049966040822,134.81000137329102,,0.01886777143765127,0.019046892602732513,,,,,,,,123.73380917137378,101.69622962066202,145.77138872208553,79.65865006995028,167.80896827279727,57.62107051923853,189.846547823509,,,,,,135.36000061035156,0,4.549499893188482,1,,170.28459212372795,0.06,0,0.2849998474121094,1,,,,,,,133.14062756007908,134.9380785429963,131.34317657716187,,,,,,5.510009765625,,2.1300048828125,,0,0,3.4600067138671875,
2023-07-20,134.07000732421875,134.7899932861328,129.3300018310547,129.9600067138672,129.9600067138672,59820600,133.07000078473772,,,,,,,,,,,,,,133.5853332519531,,,,0,,,,18806714.015189987,2018587.0658450425,,,,129.48208794756968,0,0,,86119300.0,86119300.0,145939900.0,111696632.240896,79438333.33333333,0,0,,,,,,0,,-0.7527485425877382,,,,-3.2820321088665927,-5.4665421266294025,,,0.614730569332824,0.0747667149862136,,,0.43624135146430243,0.3588569035585863,,60.65531323629648,,,,,1.600006103515625,,,,,50.0,,,,,,,,1.2464989840352159,,,,-5.399993896484375,,,,,0,0,1,,0,0,0,0,1,0.0,,0.0,,,,,,,,,,,,,,131.49967063084122,132.38853395902194,,,,132.05999755859375,131.36000061035156,134.16220319343336,132.73561425592064,,,131.28499603271484,,133.25999450683594,132.0160382036893,8.691025370520952,,132.66000366210938,132.03750228881836,133.08169828355312,,133.37024733202358,126.230712890625,1,126.230712890625,,,,132.39633280436198,,131.36000061035156,131.72038898482802,131.01000213623047,,-0.04071113790508541,-0.03989357175040831,,,,,,,,124.01939668384361,101.98181713313186,146.05697623455535,79.9442375824201,168.09455578526712,57.90665803170836,190.13213533597886,,,,,,135.16000061035157,1,-1.3399944305419922,0,,167.622716486441,0.06,0,-0.13700027465820314,-1,,,,,,,132.73561425592064,134.4509113196124,131.02031719222887,,,,,,8.0999755859375,,3.1999969482421875,,0,0,6.029998779296875,
2023-07-21,131.33999633789062,131.3699951171875,128.4199981689453,130.0,130.0,133265000,132.9557146344866,,,,,,,,,,,,,,132.54533386230466,,,,0,,,,28293688.142463937,-187775.68822902814,,,,130.50489406311854,0,0,,219384300.0,86119300.0,219384300.0,154771699.34453762,100968482.05128205,0,0,,,,,,0,,-0.4542365166476147,,,,-1.8673518254206773,-5.480507033089641,,,0.48794288849351647,0.010989086369279947,0.14537928654596044,-2.804617661696227,0.18615743944081284,0.43624135146430243,,48.309278208119935,58.24819913503798,28.431436354283846,,,0.220001220703125,,,,,58.333333333333336,,,,,,,,0.16951858743445847,,,,0.0399932861328125,,,,,0,0,1,,0,0,0,0,1,0.0,,0.0,,,,,,,,,,,,,,131.22700324341554,131.470491049173,,,,129.8949966430664,129.92999776204428,132.4982651681611,132.3794149317394,,,131.99999618530273,,133.13999938964844,130.72788461740208,9.304840779883907,,129.9800033569336,130.28249740600586,133.60294796526432,,132.27576739002245,126.230712890625,1,126.230712890625,,,,132.76033299763998,,129.92999776204428,131.4865244715794,129.9474983215332,,0.000307687993656272,0.00030773533446226686,,,,,,,,124.30498419631346,102.2674046456017,146.3425637470252,80.22982509488995,168.38014329773696,58.192245544178206,190.4177228484487,,,,,,130.0,0,-2.054501342773449,1,,165.12055338739125,0.06,0,-0.3900001525878906,-1,,,,,,,132.3794149317394,134.15158345890217,130.60724640457664,,,,,,5.9399871826171875,,3.4199981689453125,,0,0,2.9499969482421875,
2023-07-24,130.30999755859375,131.66000366210938,128.35000610351562,128.8000030517578,128.8000030517578,45591100,132.17000034877233,131.0514292035784,,,,,,,,,,,,,131.64000142415364,,,,0,,,,-4901115.181280782,-11635290.99170274,,,,132.23587111096364,0,0,,173793200.0,173793200.0,219384300.0,162380299.60672256,112172284.81262328,1,0,,,,,,0,,-0.4561920303885232,,,-47.943043919724396,-1.2047958878354126,-5.509783383891729,,,0.18925266236948246,0.0899304561251568,0.78176108559407,-2.52823647299968,-0.25887874096040225,0.18615743944081284,,32.63756133279403,47.60993420179818,2.6928155947857135,,,1.6700057983398438,,,,,58.333333333333336,,,,,,,,1.3136205729721517,0.0,,,-1.1999969482421875,,,,,0,0,1,,0,0,0,0,1,0.0,,0.0,,,,,,,,,,,,-73.15931006924052,,130.78573048129596,130.45804409213832,,,,130.0050048828125,129.60333760579428,130.54386208274147,131.79127870273825,,,132.5,,134.91000366210938,129.64433403815516,10.98757728582331,132.0866386329735,129.4000015258789,129.78000259399414,133.52859324216843,131.61143554813984,130.94562722888253,126.230712890625,1,126.230712890625,,,,132.80233357747395,,129.60333760579428,131.72532751237856,129.40250396728516,132.75400161743164,-0.009273613091557636,-0.009230745755709147,,,,,,,,124.59057170878329,102.55299215807153,146.62815125949504,80.51541260735979,168.66573081020678,58.47783305664804,190.70331036091852,,,,,,129.8,1,-3.8124984741210994,0,,162.7685200742845,0.06,0,-0.34699859619140627,-1,,,,,,,131.79127870273825,133.6878342338393,129.8947231716372,,,,,,5.4199981689453125,,0.290008544921875,,0,0,3.30999755859375,
2023-07-25,129.30999755859375,129.5800018310547,128.52999877929688,129.1300048828125,129.1300048828125,39236700,131.37714494977678,130.96214348929269,,,,,,,,,47.498997095392866,,,,130.9200012207031,,,,0,,,,704453.5005089951,-13477021.672399532,,24.61342832782305,25.278935749065926,133.46221104247525,0,0,,213029900.0,173793200.0,213029900.0,182640139.76403353,127688840.99529663,1,0,,21.42857142857143,50.0,28.571428571428573,3.072141374860491,0,,-0.17142109775769113,,,-58.807894678727564,0.2182128727103237,-5.532286883550051,-5.002005809214267,,-0.01750799935672952,0.020290244795638013,-1.0484925035030699,-2.0984955552608824,-0.7572371503764279,-0.25887874096040225,,24.409324575148002,38.70353903706518,-4.1791043486863515,,,0.350006103515625,,,,,58.333333333333336,,,,,,,,0.27178607457161164,50.0,,,0.3300018310546875,,,,,0,0,1,,0,0,0,0,1,0.0,,0.0,,,,,,,,,,,,-70.08380249743672,,130.48468946338988,129.9510521521935,,,,129.05500030517578,129.0800018310547,129.1218930408208,131.33603066814175,,,132.5,,135.07000732421875,129.17569962526068,11.683210895445992,131.57367303869228,128.96500396728516,129.13750076293945,132.97642669081688,131.74345663051795,129.938913316283,126.230712890625,1,126.230712890625,,,,132.506667582194,0.8612120460902596,129.0800018310547,131.8001347291983,129.09250259399414,130.96236662431195,0.002558849307688174,0.002562125956798944,,,,,,,,124.87615922125313,102.83857967054138,146.9137387719649,80.80100011982964,168.95131832267663,58.76342056911788,190.9888978733884,,,52.60927795164957,,,129.1300048828125,0,-3.834996795654291,1,,160.55760875996415,0.06,0,-0.46799774169921876,-1,,0.9025803366230272,0.9958147402598785,,,,131.33603066814175,133.286259407555,129.38580192872848,,,,,2.3791073017061426,2.4300079345703125,,2.0800018310546875,,0,0,1.0500030517578125,
2023-07-26,126.51000213623047,129.0800018310547,126.11000061035156,128.14999389648438,128.14999389648438,53910100,130.60428728376115,130.94714300973075,,,,,,,,,45.574268438283625,,,,129.55066731770833,132.61933288574218,126.48200174967448,3.0686655680338544,0,,,,20852398.519569628,-6594563.383674426,,22.019898672791083,31.011169652337077,133.91022807611495,0,0,,159119800.0,159119800.0,213029900.0,173232003.8584201,132524373.14986637,1,0,,14.285714285714286,42.85714285714286,28.571428571428573,3.0684172961176657,0,,0.552185550908848,,,-95.98955017031736,0.22351643113740985,-5.550080867746126,-8.851463123432762,,-0.44398862448542603,0.16348013860008642,-1.1944210123497214,-4.164422233052846,-1.2515841828527101,-0.7572371503764279,,22.656069549886396,32.839576502652484,2.289055644354221,,,-2.6500091552734375,,,,,58.333333333333336,,,,,,,,-2.026000835966968,50.0,,,-0.980010986328125,,,,,0,0,1,,0,0,0,0,1,0.0,,0.0,25.84656923601265,,,,,,,,,,,-79.21717972528481,,130.06019936031615,129.2625171154529,,,,127.59500122070312,127.77999877929688,127.99490116003786,130.70900175305422,,,131.37999725341797,,138.00999450683594,128.73807755784418,14.77593821865549,130.6449462219909,128.63999938964844,127.46249961853027,132.0112130343914,131.7671572385128,129.0719664831179,126.230712890625,1,126.230712890625,,,,131.8356679280599,1.0100305247300176,127.77999877929688,131.5643147906097,127.87249755859375,130.12193288881915,-0.007618281489535843,-0.007589335934878205,,,,,,,,125.16174673372296,103.12416718301121,147.1993262844347,81.08658763229946,169.23690583514647,59.049008081587715,191.2744853858582,,,52.618088931622985,,,128.9300048828125,1,-5.028007507324219,0,,158.479352124503,0.06,0,-0.3529991149902344,-1,,0.8940022682472868,0.9825662407126446,,,,130.70900175305422,132.78693965502458,128.63106385108387,,,,,2.3943951948965667,6.920013427734375,,2.4199981689453125,,0,0,3.0200042724609375,
2023-07-27,131.0,132.6300048828125,127.79000091552734,128.25,128.25,52610700,129.9500013078962,130.8378573826381,,,,,,,,,45.815558768177155,,,,129.19000091552735,132.37675571017795,126.00324612087674,3.186754794650608,0,,,,-21757948.589380875,-16737344.219891638,,30.400868194216763,26.719672567477016,133.49919922408606,0,0,,211730500.0,159119800.0,211730500.0,188631402.31505206,144709931.12681,1,0,,7.142857142857143,35.714285714285715,28.571428571428573,3.194959201201058,0,,-0.568181352450941,,,-43.04531072194027,0.6541041324013203,-5.5510711455242046,-8.36888246364568,,-0.7558856529855943,0.47228816638177995,2.644785302751586,-2.19521866453357,-1.2411153237694217,-1.2515841828527101,,22.315145532560592,29.113345236408197,8.718746124865383,,,-6.0500030517578125,,,,,58.333333333333336,,,,,,,,-4.504842080626171,50.0,-0.10486865702553949,,0.100006103515625,,,,,0,0,1,,0,0,0,0,1,0.0,,0.0,24.13795391834388,,,,,,,,,,,-78.28515602224684,,129.73107220389502,128.85846128663817,,,,130.21000289916992,129.55666859944662,127.4944143430151,130.16978135484072,,,131.0500030517578,,138.1199951171875,128.45554119094368,28.58964540684564,129.90019878345532,128.1999969482422,129.91750144958496,130.84625256061554,131.63954497524858,128.5073250187089,126.230712890625,1,126.230712890625,,,,130.9556681315104,2.157045326529546,129.55666859944662,130.9917132096923,129.23000144958496,129.46339963630658,0.0007800788687019062,0.0007803832093540297,,,,,,,,125.44733424619281,103.40975469548106,147.48491379690455,81.3721751447693,169.52249334761632,59.33459559405756,191.56007289832806,,,54.33998787710899,,,128.25,0,-5.114501953125,1,,156.52579088716953,0.06,0,-0.6540000915527344,-1,,0.9191465311835902,0.954242601925821,,,,130.16978135484072,132.26088113929728,128.07868157038416,,,,,2.491196258246439,9.780014038085938,,3.5500030517578125,,0,0,4.840003967285156,
2023-07-28,129.69000244140625,133.00999450683594,129.3300018310547,132.2100067138672,132.2100067138672,46317400,129.50000217982702,131.20071520124162,,,,,,,,,54.4306949448237,,,,129.50733489990233,132.79897234203196,126.2156974577727,3.29163744212963,0,,,,4421718.612450184,-11035192.795953196,,27.5899809331891,23.242003458893727,132.78999066185932,0,0,,258047900.0,211730500.0,258047900.0,216398001.38903123,162146541.7226854,1,0,,0.0,28.571428571428573,28.571428571428573,3.306747437317835,0,,0.684785132602458,,,7.0672904831296,2.7044552791856624,-5.532084832964461,8.861389889647397,,-0.7396736541806472,0.1507007964548218,2.7069481933741315,-0.9730444824071185,-0.9781089556030982,-1.2411153237694217,,35.688993998855594,31.394224513723415,44.27853296911995,,,-2.4699859619140625,,,,,58.333333333333336,,,,,,,,-1.8339665104230685,50.0,-0.10471947360490229,,3.9600067138671875,,,,0.21833419799804688,0,0,1,0.21833419799804688,0,0,0,0,1,0.0,,0.0,33.45750727820007,27.814010144185534,,,,,,,,,,-42.12514241786814,,130.18178756934452,130.1348276204996,,,,131.1699981689453,131.51666768391928,128.33756622930972,130.5626616504786,,,131.0500030517578,,137.27000427246094,129.52672191811695,31.08750574400912,129.8063757592505,130.2300033569336,131.06000137329102,129.83244371414185,131.4837631237349,129.21262122405895,126.230712890625,1,126.230712890625,,,,130.29400177001952,5.8366355096520355,131.51666768391928,130.7468179156915,131.69000244140625,130.58278340715566,0.030410134252966122,0.030877245332297854,,,,,,,,125.73292175866264,103.69534220795089,147.7705013093744,81.65776265723915,169.80808086008614,59.62018310652739,191.8456604107979,,,55.767014123050416,,,132.2100067138672,0,-1.5049957275390682,1,,154.68944332407608,0.06,0,-0.46399917602539065,1,,0.9897644456790895,0.8974304614987911,,,,130.5626616504786,132.7051556641686,128.4201676367886,,,,,2.5011324933024137,6.2799835205078125,,1.5400009155273438,,0,0,4.7599945068359375,
2023-07-31,133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,133.67999267578125,41901500,130.03142874581474,131.55071476527624,,,,,,,,,57.15402056000705,,,,130.24866689046223,133.43152773000458,127.06580605091989,3.182860839542342,0,,,,35636722.667832784,2232751.603820922,,28.448465947167705,21.76221278561391,131.8661693455335,0,0,,299949400.0,258047900.0,299949400.0,249818560.83341873,183346981.4576569,1,0,,78.57142857142857,21.42857142857143,-57.142857142857146,3.189121792032298,0,,0.322146894969687,,,55.99100290143397,2.497834939138595,-5.510765337594976,14.308041120014087,,-0.45710392572572567,0.007168171277728353,3.0845278948229122,1.5945376604479122,-0.5012954522060727,-0.9781089556030982,,49.49201129845541,37.58793267159867,73.3001685521689,,,0.1199951171875,,,,,58.333333333333336,,,,,50.09470796133688,,,0.08984360540651437,50.0,-0.09434250166089626,,1.4699859619140625,,,,0.17833328247070312,0,0,1,0.17833328247070312,0,0,0,0,1,0.0,,0.0,50.47043463582721,36.02196527745705,,,,,,,,,,-28.178397652403408,130.86667013991973,130.81782486142393,131.48174696702225,,,,133.125,133.30999755859375,130.2068981902768,131.22975674415957,,,131.0500030517578,,135.36000061035156,131.37302046950677,31.573579281897928,130.1070549598107,132.94499969482422,133.28249740600586,129.2069937288761,131.28083392716306,130.63378295871712,126.230712890625,1,126.230712890625,,,,129.9510014851888,9.351967815741762,133.30999755859375,130.7238090339665,133.40249633789062,131.97318287290008,0.0110572111941032,0.011118568090654923,3.313169165313681,,,,,,,126.01850927113249,103.98092972042073,148.05608882184424,81.94335016970899,170.09366837255598,59.90577061899724,192.13124792326772,,,54.94956664424484,,,133.67999267578125,0,-0.27700958251952557,1,,152.96327661476823,0.06,0,-0.31599960327148435,1,,1.0267020532323006,0.8880732639760721,,,,131.22975674415957,133.35103197002422,129.10848151829492,,,,,2.385638814154476,3.4899749755859375,,3.0500030517578125,,0,0,1.6599884033203125,
2023-08-01,133.5500030517578,133.69000244140625,131.6199951171875,131.69000244140625,131.69000244140625,42098500,130.27285766601562,131.6142861502511,,,,126.0516076753232,130.89150047302246,135.73139327072172,7.395274376424152,0.5824916998950237,52.57348389220944,,,,130.89933319091796,134.00800379610538,127.79066258573052,3.1086706051874358,1,124.22225043479008,130.89150047302246,137.95223662558595,-3614247.94988799,-5031375.574984541,,26.420631799201196,22.52240075683268,130.72772434111442,0,0,,257850900.0,257850900.0,299949400.0,253031496.50005123,194809122.77186352,1,0,,71.42857142857143,14.285714285714286,-57.142857142857146,3.1091850443313302,0,,-0.898547840188707,,,18.90911222311184,-0.08437039951785992,-5.4994530680796005,5.146967784418886,,-0.2549008369975301,0.06333335311326185,2.7753159020357145,0.7053085778169645,0.021588873747224513,-0.5012954522060727,,54.461572874438836,43.31173896392961,76.76124069545727,,,-1.1399993896484375,,,,,50.0,,,,,50.920966604961066,,,-0.8582393841252811,50.0,-0.08803290999663904,-0.09850425292562927,-1.989990234375,,,,-0.39333216349283856,0,0,1,-0.39333216349283856,0,0,0,0,1,0.0,,0.0,60.87922916524912,48.269057026425465,,,,,,,,,,-47.05877243398108,131.14611234712956,130.9764026032389,131.56853159657726,,,,132.65499877929688,132.33333333333334,131.7336152047822,131.37437033885476,,,130.4499969482422,,137.85000610351562,132.18749093548112,32.62855641613931,130.0563963502318,132.68499755859375,132.63750076293945,129.07978582382202,131.03219679618147,131.48565178971958,126.230712890625,1,126.230712890625,,,,129.85200093587238,9.96374438984269,132.33333333333334,130.59188821060158,132.17250061035156,132.56533343897792,-0.014998135236778893,-0.014886223394710907,3.312030499872171,,,,,,,126.30409678360232,104.26651723289056,148.34167633431406,82.22893768217881,170.37925588502583,60.19135813146707,192.41683543573757,,,54.60228755288482,,,133.47999267578126,1,-2.252500152587885,0,,151.34067990801887,0.06,0,-0.5139991760253906,1,,0.9777673189319939,0.9256681035110482,125.91999816894531,131.28499603271484,136.64999389648438,131.37437033885476,133.45312051654986,129.29562016115966,,130.89150047302246,,,2.3609879160832437,2.410003662109375,,0.760009765625,,0,0,2.07000732421875,
2023-08-02,130.14999389648438,130.22999572753906,126.81999969482422,128.2100067138672,128.2100067138672,51027600,130.1885724748884,131.17928641183036,,,,125.80673393375464,130.7830005645752,135.75926719539575,7.609959412673792,0.24147347383155196,45.67904340933283,,,,131.02733357747394,134.253426325421,127.80124082952686,3.226092747947076,1,123.91958732876648,130.7830005645752,138.06207390103208,-13041375.993650785,-10545206.92796725,,23.046509964667205,33.35957477076559,129.36780377112586,0,0,,206823300.0,206823300.0,257850900.0,234548217.90003073,196657457.73003837,0,1,,64.28571428571429,7.142857142857143,-57.142857142857146,3.2349577373492373,0,,-0.5689118591357072,,,-99.00386365952693,-2.1693538116271656,-5.488531484056884,-8.641913181334353,,-0.2577165739285034,0.37730874961551036,-0.29830797961670896,-3.7083040123315527,-0.03021215842871028,0.021588873747224513,,45.28119550937386,43.975902891490236,47.89178074514112,,,-7.149993896484375,,,,,50.0,,,,,49.17365887308499,,,-5.2822058689748435,50.0,-0.10259699980738805,-0.09534454945456015,-3.4799957275390625,,,,-1.1766649881998699,0,1,0,-1.1766649881998699,1,0,0,0,0,0.0,,0.0,48.22899972831424,53.192887843130194,,,,,,,,,,-80.07583072867278,130.20074499224972,130.47342153244406,130.2567858929401,,,,128.52499771118164,128.4200007120768,131.76008166688865,130.72775665352287,,,129.98999786376953,,138.22999572753906,130.89228322923998,40.762189445856244,129.57340906164148,129.95000457763672,128.8524990081787,129.5344142317772,130.71681405030583,131.00659862018713,126.230712890625,1,126.230712890625,,,,129.87833404541016,14.01334647576663,128.4200007120768,129.91750563603267,128.3675022125244,131.76618434602454,-0.026781097330387048,-0.026425663778747666,3.3040464091846915,,,,,,,126.58968429607216,104.55210474536041,148.6272638467839,82.51452519464866,170.66484339749567,60.476945643936915,192.7024229482074,,,55.44381945989137,,,131.49000244140626,1,-5.933495330810558,0,,149.81543900367447,0.06,0,-0.9049980163574218,-1,,0.8585541915101046,1.0243792170726909,125.91999816894531,131.28499603271484,136.64999389648438,130.72775665352287,132.84658833235008,128.60892497469567,124.21312206813269,130.63612011500769,137.05911816188268,,2.523171022499716,6.420013427734375,,4.799995422363281,2.3015010833740233,0,1,4.870002746582031,
2023-08-03,127.4800033569336,129.83999633789062,126.41000366210938,128.91000366210938,128.91000366210938,88585200,130.15714372907365,130.76714433942522,,,,125.88225130473056,130.81050071716308,135.73875012959562,7.534944649571109,0.3071833529509165,47.179545223344256,,,,130.79333343505857,134.03301951152793,127.55364735858922,3.2396860764693542,1,123.66845635550764,130.81050071716308,138.3284428514793,27506644.35618995,1059432.8051225338,,20.87042753049382,31.352062557561354,129.0847709815293,0,0,,295408500.0,206823300.0,295408500.0,258892330.74001843,211849925.77157092,1,0,,57.142857142857146,0.0,-57.142857142857146,3.248888804380095,0,,0.4169106002099756,,,-86.51960009751174,-1.2889260616279792,-5.492529021951487,-5.640909553311502,,-0.21927255776459714,0.07368450358555158,-0.45712164854424486,-3.887114324325495,-0.3182687200403084,-0.03021215842871028,,42.20443730841364,43.380827914681376,39.851656095878155,,,-1.0500030517578125,,,,,58.333333333333336,,,,,48.50895432317141,,,-0.8079432113831775,50.0,-0.137092429995091,-0.10211579187734023,0.6999969482421875,,,,-1.9999974568684895,0,1,0,-1.9999974568684895,1,0,0,0,0,0.0,,0.0,33.73516489707749,47.61446459688028,,,,,,,,,,-71.65990214611364,129.73349019118268,130.18916373783776,129.74098205566406,132.27692237267127,,132.27692237267127,128.125,128.38666788736978,130.93524536749337,130.30644130245864,,,129.98999786376953,,143.10000610351562,129.98581628197618,41.80727054108198,129.4394088577438,128.56000518798828,128.16000175476074,130.41640639305115,130.44024943913502,130.27874551424944,126.230712890625,1,126.230712890625,,,,130.16700083414713,17.691822410218563,128.38666788736978,129.76311464946937,128.5175018310547,130.64687821226582,0.005444917932495522,0.005459768439170398,3.3051267225025565,,,,,,,126.875271808542,104.83769225783024,148.91285135925375,82.8001127071185,170.9504309099655,60.76253315640675,192.98801046067723,,,58.58680070016349,,,128.91000366210938,0,-5.39449844360351,1,,148.38171255359072,0.06,0,-0.3509979248046875,-1,,0.8231611867835202,1.0750481341457756,125.91999816894531,131.28499603271484,136.64999389648438,130.30644130245864,132.31901807796254,128.29386452695474,124.00711218645785,130.4717280718745,136.93634395729117,,2.5202767140522884,6.1599884033203125,,0.40999603271484375,2.121357745216006,1,0,3.42999267578125,
2023-08-04,141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,139.57000732421875,152938700,131.78857421875,131.19643075125558,,,,125.0981785131939,131.30000114440918,137.50182377562447,9.446797528043072,1.1667399788398176,63.64775114595393,,,,132.65800120035803,136.6630416197763,128.65296078093976,4.005040419418273,1,124.08440857937111,131.30000114440918,139.11189538051855,-107689737.0089591,-37306557.08435385,,45.295450674736976,22.813631142629927,129.03321624915438,1,0,,448347200.0,295408500.0,448347200.0,334674278.44401103,248234121.80671385,1,0,,50.0,100.0,50.0,4.068253976974598,0,,-0.34570558663173545,,,259.7529810498757,4.001657156420643,-5.458933178386936,27.295502291907876,,0.4778958129498742,0.3848013350676123,12.008188419551374,7.698190860957624,-0.025460625547510496,-0.3182687200403084,,53.77154138650916,46.862287616422044,67.5900489266834,,,9.57000732421875,,,,,58.333333333333336,,,,,53.55521993076558,,,7.361544095552874,50.0,-0.15575571824581738,-0.12052791464123574,10.660003662109375,,,,-1.2099965413411458,0,1,0,-1.2099965413411458,1,0,0,0,0,0.0,,0.0,41.69692357652634,41.220362733972685,,,,,,,,,,-23.173496395634526,132.91744524475004,131.8947716626343,133.51846622920536,129.92857324509393,129.92857324509393,,141.47500610351562,140.84000651041666,132.36668178673952,132.286658273838,,,134.87000274658203,,141.22999572753906,135.16496472007128,50.38584614623409,131.75839877285802,134.24000549316406,140.89500427246094,131.16560593247414,130.45584050446604,132.33192188311492,126.5926006949574,1,126.5926006949574,,,,130.75800120035808,20.601124714353187,140.84000651041666,132.15361132284195,140.5225067138672,133.34017707779134,0.07945180513430172,0.08269337801006271,3.3198168367656145,,,,,,,127.16085932101184,105.12327977030009,149.1984388717236,83.08570021958835,171.23601842243534,61.04812066887659,193.2735979731471,,,45.802547959978696,,,139.57000732421875,0,4.971505737304682,1,,147.034009690512,0.06,0,-0.365997314453125,1,,0.9173479555612416,0.9524538361765443,125.91999816894531,134.7750015258789,143.6300048828125,132.286658273838,134.35531127166809,130.2180052760079,122.685482919444,131.33823085781205,139.99097879618012,,2.9148482936768163,19.279998779296875,,13.790008544921875,3.23265782137847,0,1,14.720001220703125,
